operation,ID,verdor_id,name,official_name,OFFICIAL_WEBSITE,phone,DISTRICT,address,post_code,h_class,avg_waiting_time,avg_rating,created_at,uppdated_at,latitude,longitude,city,parent_id
√,593,H00129281,,上海市普陀区东新地段医院,,52900721,普陀区,东新路230弄20号,200060,一级未评,8,4.04,2013-11-29 下午07:03:15,2013-12-12 上午09:42:41,31.2407071,121.4253107,上海市,
√,595,H00129507,,上海浦东新区川沙社区卫生服务中心,,68393160,浦东新区,绣川路338号,200124,一级甲等,,0,2013-11-29 下午07:03:15,2013-12-12 上午09:42:35,31.1810821,121.6956657,上海市,
√,599,H00130154,,嘉定工业区社区卫生服务中心,,59961145,嘉定区,嘉朱公路1650号,201800,一级甲等,,0,2013-11-29 下午07:03:17,2013-12-12 上午09:42:41,31.40811,121.196192,上海市,
√,600,H00130178,,嘉定工业区社区卫生服务中心分中心,,59543741,嘉定区,嘉朱公路1650号,201800,一级甲等,,0,2013-11-29 下午07:03:17,2013-12-12 上午09:42:41,31.40811,121.196192,上海市,599
√,604,H00130338,,上海市崇明县长兴岛社区卫生服务中心,,66700001,崇明县,凤南路59号,201500,一级甲等,120,3.33,2013-11-29 下午07:03:19,2013-12-12 上午09:42:41,31.3847006,121.6887781,上海市,
√,610,H00130528,,上海华裕医院,,57625959,松江区,九亭镇九新公路528号(连富路路口),201600,一级未评,,0,2013-11-29 下午07:03:21,2013-12-12 上午09:42:42,31.1181699,121.3210825,上海市,
√,617,H00130684,,南汇彭镇镇卫生院,,58240562,浦东新区,彭镇镇马五公路525号,201302,一级未评,,0,2013-11-29 下午07:03:23,2013-12-12 上午09:42:42,30.9049593,121.797043,上海市,
√,618,H00130728,,崇明港沿镇社区卫生服务中心,,59463943,崇明县,港沿镇港沿公路1151号,201500,一级甲等,5,4.67,2013-11-29 下午07:03:23,2013-12-12 上午09:42:42,31.587807,121.6555809,上海市,
√,620,H00130732,,金山新农镇卫生院,,57346611,金山区,朱泾镇新农康健路46号,200540,一级甲等,,0,2013-11-29 下午07:03:24,2013-12-12 上午09:42:42,30.894311,121.205935,上海市,
√,621,H00130827,,崇明县绿华镇社区卫生服务中心,,59351220,崇明县,绿华镇东福路502号,201500,一级乙等,16,4.46,2013-11-29 下午07:03:24,2013-12-12 上午09:42:42,31.762452,121.220535,上海市,
√,624,H00130838,,上海市浦东新区高行社区卫生服务中心,,58651157,浦东新区,金高路180号,200126,一级甲等,,0,2013-11-29 下午07:03:26,2013-12-12 上午09:42:42,31.295244,121.607416,上海市,
√,622,H00130839,,高行镇社区服务卫生中心华高卫生服务站,,38980036,浦东新区,金高路180号,200126,一级甲等,,0,2013-11-29 下午07:03:25,2013-12-12 上午09:42:42,31.295244,121.607416,上海市,624
√,626,H00130903,,金山区吕巷镇干巷社区卫生服务中心,,57201185,金山区,兴塔镇塌石桥路95号,201500,一级甲等,,0,2013-11-29 下午07:03:26,2013-12-12 上午09:42:42,30.866757,121.084532,上海市,
√,627,H00130913,,金山区枫泾镇社区卫生服务中心,,021 57362240,金山区,兴塔镇兴新路838号,200540,一级甲等,5,5,2013-11-29 下午07:03:27,2013-12-12 上午09:42:42,30.8668582,121.0810227,上海市,
√,628,H00130963,,崇明县东平镇社区卫生服务中心,,59666312,崇明县,东平镇,201500,一级甲等,5,5,2013-11-29 下午07:03:27,2013-12-12 上午09:42:42,31.6680884,121.5400244,上海市,
√,596,H00130967,,上海浦东新区川沙社区卫生服务中心黄楼分中心,,58941126,浦东新区,川周公路6215号,200124,一级甲等,,0,2013-11-29 下午07:03:16,2013-12-12 上午09:42:42,31.162663,121.668326,上海市,595
√,597,H00130968,,上海浦东新区川沙社区卫生服务中心六团分中心,,58596105,浦东新区,普新路51号,200124,一级甲等,,0,2013-11-29 下午07:03:16,2013-12-12 上午09:42:41,31.153265,121.728817,上海市,595
√,623,H00131010,,高行镇社区服务卫生中心高南分部,,58678250,浦东新区,金高路180号,200126,一级甲等,,0,2013-11-29 下午07:03:25,2013-12-12 上午09:42:42,31.295244,121.607416,上海市,624
√,403,H00131013,,青浦区盈浦街道社区卫生服务中心佳乐苑站,,69731783,青浦区,盈福路50号,201532,一级甲等,,0,2013-11-29 下午07:02:06,2013-12-12 上午09:42:35,31.157036,121.103572,上海市,402
√,404,H00131014,,青浦区盈浦街道社区卫生服务中心万寿站,,59203306,青浦区,万寿路153号,201532,一级甲等,,0,2013-11-29 下午07:02:06,2013-12-12 上午09:42:39,31.1561778,121.1091826,上海市,402
√,629,H00131016,,嘉定区江桥镇社区卫生服务中心封浜分部,,59131711,嘉定区,翔封路145号,201800,一级甲等,,0,2013-11-29 下午07:03:27,2013-12-12 上午09:42:42,31.271631,121.294856,上海市,
√,630,H00131043,,奉贤区光明社区卫生服务中心,,57471250,奉贤区,优化路108号,201400,一级甲等,,0,2013-11-29 下午07:03:28,2013-12-12 上午09:42:42,30.904256,121.511133,上海市,
√,631,H00131054,,崇明县建设镇社区卫生服务中心,,39628024,崇明县,建设镇白钥村1269号,201500,一级甲等,,0,2013-11-29 下午07:03:28,2013-12-12 上午09:42:42,31.656124,121.462454,上海市,
√,632,H00131161,,崇明三星镇社区卫生服务中心,,39600027,崇明县,三星镇宏海公路4235号,201500,一级甲等,5,4.64,2013-11-29 下午07:03:28,2013-12-12 上午09:42:42,31.7817572,121.2525746,上海市,
√,633,H00131194,,宝山罗南社区卫生服务中心,,56011252,宝山区,东太路355号,200431,一级甲等,,0,2013-11-29 下午07:03:29,2013-12-12 上午09:42:42,31.3845209,121.361263,上海市,
√,640,H00151269,,上海闵行区新虹社区卫生服务中心,,54339992,闵行区,申滨路618号,200241,一级甲等,,0,2013-11-29 下午07:03:31,2013-12-12 上午09:42:42,31.204594,121.308893,上海市,
√,642,H00151353,,上海市浦东新区江镇社区卫生服务中心,,021 50966867,浦东新区,东亭路762号,200120,一级未评,,0,2013-11-29 下午07:03:31,2013-12-12 上午09:42:42,31.1723314,121.7530383,上海市,
√,668,H00184053,,上海市闸北区彭浦新村街道社区卫生服务中心,,021 56911536,闸北区,平顺路15号,200070,一级未评,15,0,2013-11-29 下午07:03:40,2013-12-12 上午09:42:42,31.3064147,121.4524243,上海市,
√,448,H00184441,,上海市杨浦区五角场镇社区卫生服务中心洪东社区点,,021 65490022,杨浦区,翔殷路85号,200433,一级未评,,0,2013-11-29 下午07:02:23,2013-12-12 上午09:42:43,31.3045881,121.5310116,上海市,446
√,669,H00184879,,上海市闵行区龙柏社区卫生服务中心,,021 64205388,闵行区,航东路608号,200240,一级未评,,0,2013-11-29 下午07:03:41,2013-12-12 上午09:42:42,31.177596,121.354015,上海市,
√,268,H00186827,,世纪同乐社区卫生服务站,,021 62443737,普陀区,顺义路130号,200063,一级甲等,,0,2013-11-29 下午07:01:19,2013-12-12 上午09:42:38,31.230906,121.419272,上海市,267
√,270,H00186830,,北杨园社区卫生服务站,,021 62574916,普陀区,曹杨二村135号甲,200062,一级甲等,,0,2013-11-29 下午07:01:19,2013-12-12 上午09:42:34,31.239047,121.405048,上海市,269
√,271,H00186835,,杏梅园社区卫生服务站,,021 62574916,普陀区,曹杨五村242号,200062,一级甲等,,0,2013-11-29 下午07:01:20,2013-12-12 上午09:42:35,31.232026,121.408038,上海市,269
√,272,H00186838,,中关村社区卫生服务站,,021 62574916,普陀区,曹杨路710弄26号,200062,一级甲等,6,4.86,2013-11-29 下午07:01:20,2013-12-12 上午09:42:38,31.2399171,121.4145522,上海市,269
√,329,H00186843,,绿杨路社区卫生服务站,,021 66260808-8136,普陀区,绿杨路34号,200331,一级乙等,,0,2013-11-29 下午07:01:40,2013-12-12 上午09:42:39,31.283762,121.345319,上海市,328
√,330,H00186845,,李子园社区卫生服务站,,021 66260808-8136,普陀区,真南路710弄295号,200331,一级乙等,,0,2013-11-29 下午07:01:40,2013-12-12 上午09:42:35,31.2756034,121.3845519,上海市,328
√,331,H00186849,,莲花社区卫生服务站,,021 66260808-8136,普陀区,真北路3725弄61号,200331,一级乙等,,0,2013-11-29 下午07:01:41,2013-12-12 上午09:42:39,31.2576618,121.3924155,上海市,328
√,332,H00186851,,槎浦社区卫生服务站,,021 66260808-8136,普陀区,金迈路300号,200331,一级乙等,,0,2013-11-29 下午07:01:41,2013-12-12 上午09:42:39,31.287968,121.330556,上海市,328
√,333,H00186854,,未来岛社区卫生服务站,,021 66260808-8136,普陀区,桃浦路1945-1947号,200331,一级乙等,15,4,2013-11-29 下午07:01:41,2013-12-12 上午09:42:39,31.2639514,121.3630676,上海市,328
√,334,H00186856,,古浪路社区卫生服务站,,021 6626080-8136,普陀区,古浪路355弄39号101-102室,200331,一级乙等,7,4.67,2013-11-29 下午07:01:42,2013-12-12 上午09:42:39,31.2831506,121.3869336,上海市,328
√,335,H00186863,,新杨社区卫生服务站,,021 66260808-8136,普陀区,红柳路238弄30号101室,200331,一级乙等,,0,2013-11-29 下午07:01:42,2013-12-12 上午09:42:39,31.2954583,121.3554033,上海市,328
√,336,H00186867,,常和路社区卫生服务站,,021 66260808-8136,普陀区,常和路199号,200331,一级乙等,7,4.73,2013-11-29 下午07:01:42,2013-12-12 上午09:42:39,31.281119,121.373802,上海市,328
√,260,H00186869,,新宜社区卫生服务站,,021 56077640,普陀区,宜川路413弄2号1楼,200065,一级甲等,,0,2013-11-29 下午07:01:15,2013-12-12 上午09:42:38,31.264728,121.4363846,上海市,259
√,261,H00186872,,志丹社区卫生服务站,,021 56077640,普陀区,甘泉二村40号,200065,一级甲等,,0,2013-11-29 下午07:01:16,2013-12-12 上午09:42:38,31.261511,121.430588,上海市,259
√,262,H00186873,,章家巷社区卫生服务站,,021 56077640,普陀区,延长西路526弄32号,200065,一级甲等,,0,2013-11-29 下午07:01:16,2013-12-12 上午09:42:38,31.2597999,121.4340671,上海市,259
√,110,H00003834,,上海市奉贤区海湾医院,,021 57120431,奉贤区,奉炮公路87号,201418,未评定,8,4.62,2013-11-29 下午07:00:13,2013-12-12 上午09:42:36,30.828325,121.527223,上海市,
√,127,H00003845,,上海市崇明县新海镇社区卫生服务中心,,021 59655128,崇明县,北沿公路3338号,202172,未评定,9,4.7,2013-11-29 下午07:00:22,2013-12-12 上午09:42:37,31.8172223,121.2916691,上海市,
√,135,H00003851,,上海市杨浦区中医院,,021 61670600,杨浦区,眉州路185号,200090,未评定,16,4.22,2013-11-29 下午07:00:27,2013-12-12 上午09:42:37,31.259499,121.536276,上海市,
√,88,H00003868,,上海市浦东新区精神卫生中心分部,,021 58318875,浦东新区,源深路622号,200122,未评定,,0,2013-11-29 下午06:59:55,2013-12-12 上午09:42:36,31.230275,121.534851,上海市,89
√,194,H00009283,,上海市中医文献馆门诊部,,021 64371481,卢湾区,瑞金二路156号,200020,未评定,7,4.84,2013-11-29 下午07:00:50,2013-12-12 上午09:42:34,31.209671,121.466354,上海市,
√,195,H00009397,,上海国宾医疗中心,,62473737,静安区,西康路252号,200040,未评定,5,0,2013-11-29 下午07:00:50,2013-12-12 上午09:42:37,31.229888,121.450898,上海市,
√,206,H00025792,,上海市金山区众仁老年护理医院,,021 67353673,金山区,枫泾镇枫阳路258号,201501,未评定,12,4.4,2013-11-29 下午07:00:55,2013-12-12 上午09:42:43,30.8954454,121.0125242,上海市,
√,210,H00025798,,上海申德医院,,021 62688811,长宁区,虹桥路2281号,200050,未评定,,0,2013-11-29 下午07:00:56,2013-12-12 上午09:42:38,31.192313,121.374432,上海市,
√,211,H00025799,,上海宝钢集团公司企业开发总公司门诊部,,021 56789846,宝山区,湄浦路400弄1号,201900,未评定,,0,2013-11-29 下午07:00:56,2013-12-12 上午09:42:38,31.4038899,121.4557125,上海市,
√,212,H00025801,,上海赤峰医院,,021 65367559,虹口区,东体育会路860号,200083,未评定,,0,2013-11-29 下午07:00:57,2013-12-12 上午09:42:38,31.2855348,121.4886214,上海市,
√,213,H00025802,,上海安达医院,,021 58918622,浦东新区,沪南公路468号,201204,未评定,10,3.67,2013-11-29 下午07:00:57,2013-12-12 上午09:42:38,31.0993509,121.5659914,上海市,
√,215,H00025804,,上海博爱医院,,021 64312600,徐汇区,淮海中路1590号,200031,未评定,28,4.4,2013-11-29 下午07:00:58,2013-12-12 上午09:42:38,31.2157098,121.4567812,上海市,
√,218,H00025811,,上海仁爱医院,,021 64688888,徐汇区,漕溪路133号,200235,未评定,7,4,2013-11-29 下午07:00:59,2013-12-12 上午09:42:38,31.1744371,121.4354474,上海市,
√,220,H00025814,,上海市五里桥街道社区卫生服务中心,,,卢湾区,瞿溪路987,200023,未评定,,0,2013-11-29 下午07:00:59,2013-12-12 上午09:42:38,31.1994533,121.4774449,上海市,
√,230,H00025831,,上海和睦家医院,,22163900,长宁区,仙霞路1139号,200336,未评定,15,4.76,2013-11-29 下午07:01:03,2013-12-12 上午09:42:38,31.208336,121.376239,上海市,
√,192,H00037107,,上海市浦东新区公利医院门诊部,,021 58858730,浦东新区,苗圃路219号,200135,未评定,15,4.29,2013-11-29 下午07:00:49,2013-12-12 上午09:42:37,31.242434,121.547403,上海市,191
√,314,H00037192,,上海申诚医院,,50939999,浦东新区,浦东大道2516号,200136,未评定,,0,2013-11-29 下午07:01:35,2013-12-12 上午09:42:38,31.2576509,121.5596657,上海市,
√,315,H00037193,,上海宏康医院,,52827766,普陀区,大渡河路1933号,200333,未评定,5,5,2013-11-29 下午07:01:35,2013-12-12 上午09:42:38,31.255788,121.397951,上海市,
√,318,H00037230,,上海市闸北区共和新街道社区卫生服务中心,,56380222,闸北区,洛川东路151号,200072,未评定,,0,2013-11-29 下午07:01:36,2013-12-12 上午09:42:38,31.2716021,121.4644277,上海市,
√,319,H00037232,,上海市新虹桥医院,,62092255,长宁区,虹古路85号,200336,未评定,,0,2013-11-29 下午07:01:37,2013-12-12 上午09:42:38,31.2027909,121.3978107,上海市,
√,372,H00037365,,上海市联洋地段医院,,58337654,浦东新区,紫槐路120号,200120,未评定,,0,2013-11-29 下午07:01:55,2013-12-12 上午09:42:35,31.226812,121.561355,上海市,
√,394,H00046261,,上海市奉贤区南桥镇社区卫生服务中心西渡分中心,,57434321,奉贤区,肖塘肖陈路1号,201401,未评定,30,4.43,2013-11-29 下午07:02:03,2013-12-12 上午09:42:43,30.963993,121.442771,上海市,
√,427,H00046297,,上海市浦东新区机场镇社区卫生服务中心,,68961846,浦东新区,川南奉公路3385号,201200,未评定,,0,2013-11-29 下午07:02:14,2013-12-12 上午09:42:40,31.207014,121.7313647,上海市,
√,428,H00046306,,上海市南汇区芦潮港镇社区卫生服务中心,,,浦东新区,果园路145弄48号,201300,未评定,15,5,2013-11-29 下午07:02:15,2013-12-12 上午09:42:40,30.8767478,121.8578232,上海市,
√,432,H00060521,,上海禾新医院,,021 62253456,徐汇区,钦江路102号,200030,未评定,,0,2013-11-29 下午07:02:16,2013-12-12 上午09:42:40,31.176651,121.410251,上海市,
√,434,H00060574,,上海金陵东路地段医院,,021 63224868,黄浦区,广西北路230号,200001,一级未评,27,4.72,2013-11-29 下午07:02:17,2013-12-12 上午09:42:40,31.233037,121.478225,上海市,
√,436,H00066310,,复旦大学校医院,,021 65642879,杨浦区,邯郸路220号,200433,未评定,8,3.57,2013-11-29 下午07:02:18,2013-12-12 上午09:42:40,31.29851,121.507839,上海市,
√,441,H00066536,,华东师范大学校医院,,021 62232385,普陀区,中山北路3663号,200062,未评定,,0,2013-11-29 下午07:02:19,2013-12-12 上午09:42:38,31.2555104,121.4409213,上海市,
√,442,H00066554,,上海师范大学校医院,,021 64322369,徐汇区,桂林路100号,200030,未评定,5,3.67,2013-11-29 下午07:02:20,2013-12-12 上午09:42:35,31.161389,121.416767,上海市,
√,443,H00066615,,上海瑞新医疗中心,,021 64455999,静安区,西峰路203室,200040,未评定,15,5,2013-11-29 下午07:02:20,2013-12-12 上午09:42:35,31.2276972,121.4558581,上海市,
√,446,H00079929,,上海市杨浦区五角场镇社区卫生服务中心,,,杨浦区,营口路760号,200433,未评定,,0,2013-11-29 下午07:02:23,2013-12-12 上午09:42:40,31.2961472,121.5330371,上海市,
√,131,H00125264,,上海市利群桃浦分院,,021 66260808,普陀区,雪松路302号,200333,未评定,,0,2013-11-29 下午07:00:23,2013-12-12 上午09:42:43,31.281738,121.354248,上海市,130
√,465,H00125372,,上海黄兴医院,,021 35358308,杨浦区,军工路2855号(近水产市场),200082,未评定,4.33,2013-11-29 下午07:02:30,2013-12-12 上午09:42:40,1900-1-30 上午07:07:18,121.5140579,上海市,,
√,473,H00125536,,美华妇儿服务,,021 62102299,长宁区,华山路800弄丁香公寓6号裙楼3楼,200042,未评定,35,4.29,2013-11-29 下午07:02:33,2013-12-12 上午09:42:40,31.2139706,121.4393544,上海市,
√,476,H00125574,,上海威瑞(金桥)涉外医疗中心,,021 50301699,长宁区,碧云路1228号,200336,未评定,10,4.72,2013-11-29 下午07:02:34,2013-12-12 上午09:42:40,31.243095,121.590026,上海市,
√,477,H00125609,,上海瑞祥门诊部,,62424244,长宁区,虹桥路2258号,200042,未评定,18,4.18,2013-11-29 下午07:02:34,2013-12-12 上午09:42:40,31.193075,121.378267,上海市,
√,478,H00125614,,上海真爱女子医院,,62265684,长宁区,延安西路934号,200042,未评定,,0,2013-11-29 下午07:02:35,2013-12-12 上午09:42:40,31.2014966,121.4023337,上海市,
√,479,H00125615,,上海瑞浦门诊部,,64455999,浦东新区,金桥红枫路51号,201206,未评定,,0,2013-11-29 下午07:02:35,2013-12-12 上午09:42:40,31.245257,121.588153,上海市,
√,480,H00125641,,圣安儿童医疗中心,,54776480,闵行区,伊犁南路85号,200240,未评定,,0,2013-11-29 下午07:02:35,2013-12-12 上午09:42:40,31.19044,121.403957,上海市,
√,482,H00125701,,崇明县向化镇卫生院,,59443424,崇明县,向化大街195号,201500,未评定,,0,2013-11-29 下午07:02:36,2013-12-12 上午09:42:40,31.522365,121.722531,上海市,
√,484,H00125726,,上海银都中医门诊部,,54155575,闵行区,莘朱路190号,200240,未评定,,0,2013-11-29 下午07:02:36,2013-12-12 上午09:42:40,31.107852,121.385479,上海市,
√,486,H00125746,,上海港联门诊部,,50813627,浦东新区,浦东南路1525号,200120,未评定,,0,2013-11-29 下午07:02:37,2013-12-12 上午09:42:40,31.220828,121.518788,上海市,
√,490,H00125823,,上海樱华门诊部,,62099820,长宁区,凯旋北路2558号,200042,未评定,13,4,2013-11-29 下午07:02:39,2013-12-12 上午09:42:40,31.2406507,121.4198922,上海市,
√,494,H00125905,,上海永惠华门诊,,62113333,徐汇区,华山路800弄丁香公寓6号裙楼4楼(镇,200030,未评定,15,0,2013-11-29 下午07:02:40,2013-12-9 下午12:21:48,31.2139706,121.4393544,上海市,
√,495,H00125906,,上海友爱门诊部,,67644622,松江区,莘松路1111弄252号(近春九路),201600,未评定,,0,2013-11-29 下午07:02:40,2013-12-12 上午09:42:35,31.0967461,121.3495063,上海市,
√,496,H00125919,,上海云雅门诊部,,33827731,浦东新区,云雅路336号,200120,未评定,,0,2013-11-29 下午07:02:41,2013-12-12 上午09:42:40,31.210329,121.655114,上海市,
√,497,H00125926,,上海忠春门诊部,,64598699,闵行区,七宝中春路7319号,200240,未评定,5,5,2013-11-29 下午07:02:41,2013-12-12 上午09:42:40,31.14144,121.345001,上海市,
√,498,H00125988,,上海市虹口区东华医院,,65603492,虹口区,奎照路405号,200080,未评定,18,4.67,2013-11-29 下午07:02:41,2013-12-12 上午09:42:40,31.299968,121.47831,上海市,
√,501,H00126025,,上海同翔医院,,69124185,嘉定区,陈翔公路2399号,201802,未评定,,0,2013-11-29 下午07:02:42,2013-12-12 上午09:42:35,31.3038073,121.2999852,上海市,
√,505,H00126043,,上海古美医院,,54262875,闵行区,古美路1388号,200240,未评定,,0,2013-11-29 下午07:02:44,2013-12-12 上午09:42:40,31.158083,121.399933,上海市,
√,507,H00126059,,上海振国医院,,64523001,闵行区,虹梅南路4855号,201100,未评定,,0,2013-11-29 下午07:02:44,2013-12-12 上午09:42:40,31.057683,121.447444,上海市,
√,509,H00126085,,上海青城医院,,59175020,青浦区,盈港路468号,201532,未评定,12,4.61,2013-11-29 下午07:02:45,2013-12-12 上午09:42:35,31.159726,121.115168,上海市,
√,511,H00126101,,上海华佳医院,,51632108,杨浦区,民京路902号,200082,未评定,,0,2013-11-29 下午07:02:46,2013-12-12 上午09:42:41,31.322949,121.523316,上海市,
√,516,H00126148,,上海市奉贤区疾病预防控制中心,,57193441,奉贤区,南桥镇南桥解放东路931号,201401,未评定,,0,2013-11-29 下午07:02:47,2013-12-12 上午09:42:35,30.9168321,121.4685077,上海市,
√,518,H00126183,,上海百汇华鹰门诊部,,021 64455999,静安区,南京西路1357号,200041,未评定,120,3,2013-11-29 下午07:02:48,2013-12-12 上午09:42:41,31.2255334,121.4509688,上海市,
√,519,H00126190,,上海百瑞肿瘤门诊部,,33319991,黄浦区,淡水路170号,200002,未评定,,0,2013-11-29 下午07:02:49,2013-12-12 上午09:42:41,31.218604,121.47317,上海市,
√,523,H00126317,,上海诺美尔眼耳鼻喉科医院,,63591082,静安区,新闸路371号,200001,未评定,7,5,2013-11-29 下午07:02:50,2013-12-12 上午09:42:41,31.239276,121.466725,上海市,
√,524,H00126423,,上海新极点医疗美容诊所,,33660966,卢湾区,徐家汇路511号,200020,未评定,,0,2013-11-29 下午07:02:50,2013-12-12 上午09:42:41,31.208661,121.475789,上海市,
√,525,H00126431,,上海瑞林诊所,,62082255,长宁区,仙霞路88号,200042,未评定,16,3.92,2013-11-29 下午07:02:51,2013-12-12 上午09:42:41,31.205456,121.403379,上海市,
√,526,H00126438,,上海瑞虹门诊部,,65255665,长宁区,虹许路788号名都城30号底层,200080,未评定,,0,2013-11-29 下午07:02:51,2013-12-12 上午09:42:35,31.191642,121.394639,上海市,
√,529,H00126596,,上海明德五官科医院,,58205511,浦东新区,乳山路35弄25号,200122,未评定,,0,2013-11-29 下午07:02:52,2013-12-12 上午09:42:41,31.2367626,121.5254996,上海市,
√,530,H00126625,,上海亲和源颐养院卫生所,,38256163,浦东新区,康桥镇秀沿路2999弄10号楼,201300,未评定,,0,2013-11-29 下午07:02:53,2013-12-12 上午09:42:41,31.1380193,121.618238,上海市,
√,539,H00127745,,宝山区吴淞街道社区卫生服务中心,,56580804,宝山区,同济路313号,200436,未评定,10,4,2013-11-29 下午07:02:56,2013-12-12 上午09:42:41,31.3922358,121.4814791,上海市,
√,546,H00128001,,上海市浦东新区合庆镇卫生院,,021 58971147,浦东新区,前哨路215号,200122,未评定,,0,2013-11-29 下午07:02:58,2013-12-12 上午09:42:41,31.238887,121.721885,上海市,
√,550,H00128081,,上海市长宁区天山路街道社区卫生服务中心,,62749020,长宁区,天山四村122号,200050,未评定,,0,2013-11-29 下午07:02:59,2013-12-12 上午09:42:41,31.212165,121.401627,上海市,
√,551,H00128087,,徐家汇地段医院,,64479206,徐汇区,广元西路349号,200031,未评定,,0,2013-11-29 下午07:03:00,2013-12-12 上午09:42:41,31.1939549,121.4307204,上海市,
√,552,H00128119,,上海中汇医院,,64021860,闵行区,红松路154号,200241,未评定,,0,2013-11-29 下午07:03:00,2013-12-12 上午09:42:41,31.182259,121.372289,上海市,
√,553,H00128162,,上海逸仙医院,,64038293,徐汇区,枫林路180号,200031,未评定,12,4.37,2013-11-29 下午07:03:00,2013-12-12 上午09:42:41,31.197947,121.454753,上海市,
√,554,H00128175,,上海金典医院,,63937999,虹口区,塘沽路29号,200081,未评定,,0,2013-11-29 下午07:03:01,2013-12-12 上午09:42:41,31.246835,121.494047,上海市,
√,555,H00128182,,上海兴岛医院,,33801366,崇明县,前卫支路161号,202153,未评定,,0,2013-11-29 下午07:03:01,2013-12-12 上午09:42:41,31.3898733,121.7240731,上海市,
√,556,H00128194,,上海新视界眼科医院,,52069999,长宁区,汇川路18号,200042,未评定,10,4.52,2013-11-29 下午07:03:02,2013-12-12 上午09:42:41,31.21558,121.417481,上海市,
√,557,H00128195,,上海新侨医院,,58627066,浦东新区,季景路9号,200124,未评定,,0,2013-11-29 下午07:03:02,2013-12-12 上午09:42:41,31.340431,121.586616,上海市,
√,558,H00128205,,上海欣安医院,,59502222,嘉定区,宝安公路4539号,201802,未评定,36,4.89,2013-11-29 下午07:03:02,2013-12-12 上午09:42:41,31.315886,121.21655,上海市,
√,559,H00128228,,上海万众医院,,64389999,徐汇区,吴中路6号,200031,未评定,,0,2013-11-29 下午07:03:03,2013-12-12 上午09:42:41,31.189116,121.419996,上海市,
√,560,H00128247,,上海同康医院,,62207919,闵行区,虹梅南路双柏路888号,200240,未评定,,0,2013-11-29 下午07:03:03,2013-12-12 上午09:42:35,31.0889923,121.4370471,上海市,
√,561,H00128266,,上海天坛普华医院,,,长宁区,红宝石路388号,200050,未评定,,0,2013-11-29 下午07:03:03,2013-12-12 上午09:42:41,31.197358,121.400861,上海市,
√,31,H00128268,,上海天伦医院,,65259999,虹口区,凉城路545号,200082,未评定,,0,2013-11-29 下午06:59:34,2013-12-12 上午09:42:35,31.2908398,121.4707544,上海市,27
√,563,H00128391,,上海虹桥医院,,021 64659999,闵行区,虹梅路2181号,200241,未评定,3,4.33,2013-11-29 下午07:03:04,2013-12-12 上午09:42:41,31.175172,121.395241,上海市,
√,568,H00128591,,上海市前进农场职工医院,,59631393,崇明县,前进农场场部西首,202150,未评定,,0,2013-11-29 下午07:03:06,2013-12-12 上午09:42:35,31.230416,121.473701,上海市,
√,570,H00128633,,上海白玉兰妇科医院,,021 62299999,长宁区,长宁路1626号,200042,未评定,35,4.78,2013-11-29 下午07:03:06,2013-12-12 上午09:42:41,31.217399,121.406876,上海市,
√,573,H00128749,,朱家角镇社区卫生服务中心,,59831683,青浦区,曲池路39号,201700,未评定,,0,2013-11-29 下午07:03:07,2013-12-12 上午09:42:41,31.0757978,121.0579873,上海市,
√,574,H00128761,,瑞视眼科医院,,4008211567,黄浦区,瑞金二路197号,200002,未评定,6,4.92,2013-11-29 下午07:03:08,2013-12-12 上午09:42:41,31.211426,121.46602,上海市,
√,581,H00128923,,上海书院镇社区卫生服务中心,,58196891,浦东新区,新卫路6号,201311,未评定,30,4.33,2013-11-29 下午07:03:10,2013-12-12 上午09:42:41,30.7218537,121.3375338,上海市,
√,585,H00128979,,上海全康医疗中心,,52986339,静安区,南京西路1788号,200042,未评定,5,4.42,2013-11-29 下午07:03:11,2013-12-12 上午09:42:41,31.222192,121.444387,上海市,
√,587,H00129065,,上海沃德医疗中心,,4000368880,浦东新区,南泉北路399号,200120,未评定,17,4.34,2013-11-29 下午07:03:12,2013-12-12 上午09:42:41,31.2330363,121.5171598,上海市,
√,588,H00129067,,上海新瑞医疗中心,,021 64455999,卢湾区,淡水路170号3楼,200021,未评定,29,4.48,2013-11-29 下午07:03:13,2013-12-12 上午09:42:35,31.218604,121.47317,上海市,
√,590,H00129131,,上海盈康护理院,,59222277,青浦区,大盈路488号,201700,未评定,12,4.58,2013-11-29 下午07:03:13,2013-12-12 上午09:42:41,31.2144237,121.0909571,上海市,
√,594,H00129293,,上海市申北诊所,,54428907,闵行区,申北路267号,200241,未评定,,0,2013-11-29 下午07:03:15,2013-12-12 上午09:42:41,31.089997,121.381799,上海市,
√,601,H00130248,,上海长安妇科医院,,58026999,浦东新区,惠南镇南团公路8号,201302,未评定,,0,2013-11-29 下午07:03:18,2013-12-12 上午09:42:41,31.0408752,121.7636406,上海市,
√,602,H00130306,,上海长宁区西郊骨科医院,,52201570,长宁区,剑河路595号,200335,未评定,13,4.67,2013-11-29 下午07:03:18,2013-12-12 上午09:42:41,31.207684,121.368684,上海市,
√,603,H00130337,,上海长江医院,,51606666,虹口区,周家嘴路515号,200083,未评定,22,4.96,2013-11-29 下午07:03:18,2013-12-12 上午09:42:41,31.25597,121.498309,上海市,
