id,vendor_id,name,official_name,address,phone,post_code,h_class,avg_waiting_time,avg_rating,created_at,updated_at,latitude,longitude,city,parent_id,website,district,gbi_id,ownership
106,G92015399,,上海市宝山区大场医院,环镇北路1058号,021 66893999,200444,二级乙等,30,3.57,2013-11-30 03:00:11 +0800,2015-03-05 16:01:12 +0800,31.300639,121.42566,上海市,,,宝山区,92015399,0
107,G92015546,,上海市奉贤区中医医院,南桥镇江海路338号,021 57420861,201400,二级甲等,30,2.57,2013-11-30 03:00:12 +0800,2015-03-05 16:01:13 +0800,30.902806,121.458943,上海市,,www.shfzy.com/,奉贤区,92015546,0
108,G92015551,,上海市奉贤区古华医院,南桥镇南奉公路1518号,021 57411471,201400,二级乙等,15,4,2013-11-30 03:00:12 +0800,2015-03-05 16:01:18 +0800,30.913485,121.467713,上海市,,,奉贤区,92015551,0
109,H00003833,上海市奉贤区奉城医院 793,上海交通大学医学院附属第九人民医院(奉城分院),川南奉公路9983号,021 57522576,201411,二级乙等,7,5,2013-11-30 03:00:12 +0800,2015-02-17 17:39:11 +0800,31.1823237,121.7440591,上海市,,,奉贤区,,
110,H00003834,上海市奉贤区海湾医院,上海市奉贤区海湾医院,奉炮公路87号,021 57120431,201418,未评定,8,4.62,2013-11-30 03:00:13 +0800,2015-02-17 17:39:22 +0800,30.828325,121.527223,上海市,,,奉贤区,,
111,H00003835,（与778合并）,上海市宝山区中心医院,友谊路301号,021 56601383,201900,二级甲等,30,4.06,2013-11-30 03:00:13 +0800,2015-02-16 16:18:59 +0800,31.4027298,121.4760425,上海市,112,,宝山区,,
112,H00003836,   》778,上海市宝山区中心医院,友谊路181号,021 56601100,201900,二级甲等,28,4.02,2013-11-30 03:00:13 +0800,2015-02-17 17:39:11 +0800,31.4078613,121.4913271,上海市,,,宝山区,,
113,G92015397,,上海市宝山区精神卫生中心,盘古路323号,021 66782273,201900,二级未评,,0,2013-11-30 03:00:14 +0800,2015-03-05 16:01:15 +0800,31.230416,121.473701,上海市,,www.bsjw.net/,宝山区,92015397,0
114,G92015400,,上海市宝山区罗店医院,罗店镇罗溪路121号,021 66863080,201908,二级乙等,12,4.86,2013-11-30 03:00:14 +0800,2015-03-05 16:01:14 +0800,31.4233434,121.3437747,上海市,,www.bsldyy.com/,宝山区,92015400,0
115,G92015475,市北医院,上海市闸北区市北医院,共和新路4500号,021 36538899,200435,二级未评,27,3.56,2013-11-30 03:00:15 +0800,2015-03-05 16:01:17 +0800,31.318013,121.463216,上海市,,www.shsbyy.com.cn/,闸北区,92015475,0
116,H00067166,市北医院(分院),上海市闸北区市北医院(分院),闻喜路1152号,021 56426340,200435,二级未评,10,4,2013-11-30 03:00:15 +0800,2015-02-17 17:39:14 +0800,31.307915,121.443663,上海市,115,,闸北区,,
117,G92015646,,上海市徐汇区中心医院,淮海中路966号,021 31270810,200031,二级甲等,20,4.76,2013-11-30 03:00:16 +0800,2015-03-05 16:01:14 +0800,31.2157098,121.4567812,上海市,,www.hospital-cas.cn/,徐汇区,92015646,0
118,G92015656,,上海市徐汇区大华医院,上中西路499号,021 64535555,200237,二级乙等,60,3,2013-11-30 03:00:18 +0800,2015-03-05 16:01:32 +0800,31.2841826,121.481108,上海市,,www.dahuahosp.com/,徐汇区,92015656,0
119,H00003843,846,上海市枫林街道社区卫生服务中心,双峰路450号,021 64399271,200030,一级未评,15,3.33,2013-11-30 03:00:18 +0800,2015-02-17 17:39:14 +0800,31.180121,121.449526,上海市,,,徐汇区,,
120,H00079873,,枫林街道社区卫生服务中心,医学院路110弄33号,021 64040466,200030,一级未评,7,4.84,2013-11-30 03:00:19 +0800,2015-02-17 17:39:18 +0800,31.1991103,121.4550065,上海市,119,,徐汇区,,
121,H00079896,846,上海市枫林街道社区卫生服务中心,双峰路450号,021 64399271,200030,一级未评,10,4.46,2013-11-30 03:00:19 +0800,2015-02-17 17:39:18 +0800,31.180121,121.449526,上海市,119,,徐汇区,,
122,H00119300,东二点,,中山南二路790号,64046375,200030,一级未评,,0,2013-11-30 03:00:19 +0800,2015-02-16 16:18:59 +0800,31.1861009,121.4529021,上海市,119,,,,
123,H00119304,天龙点,,天钥新村其他125号,64688516,200030,一级未评,,0,2013-11-30 03:00:20 +0800,2015-02-16 16:18:59 +0800,31.230416,121.473701,上海市,119,,,,
124,H00119306,谨斜点,,斜土路2167弄10号,64182257,200030,一级未评,,0,2013-11-30 03:00:20 +0800,2015-02-16 16:18:59 +0800,31.1927223,121.4490758,上海市,119,,,,
125,G92015653,,上海市徐汇区斜土街道社区卫生服务中心,零陵北路2号,021 64042727,200032,一级甲等,,0,2013-11-30 03:00:21 +0800,2015-03-05 16:01:18 +0800,31.1967107,121.4647608,上海市,,www.xtsqws.com/,徐汇区,92015653,0
126,H00124276,,清真社区卫生服务站,医学院路52号,021 64169335,200032,一级未评,,0,2013-11-30 03:00:21 +0800,2015-02-17 17:39:19 +0800,31.200116,121.457853,上海市,125,,徐汇区,,
127,H00003845,969,上海市崇明县新海镇社区卫生服务中心,北沿公路3338号,021 59655128,202172,未评定,9,4.7,2013-11-30 03:00:21 +0800,2015-02-17 17:39:22 +0800,31.8172223,121.2916691,上海市,,,崇明县,,
128,G92015488,,上海市普陀区中医医院,曹杨路1261号,021 62602922,200062,二级甲等,15,4.75,2013-11-30 03:00:22 +0800,2015-03-05 16:01:17 +0800,31.248144,121.408029,上海市,,,普陀区,92015488,0
129,G92015487,,上海市普陀区人民医院,江宁路1291号,021 32274550,200060,二级甲等,11,4.29,2013-11-30 03:00:22 +0800,2015-03-05 16:01:17 +0800,31.240413,121.447268,上海市,,www.putuohospital.com,普陀区,92015487,0
130,G92015500,,上海市普陀区利群医院,桃浦路910号,021 52780030,200333,二级甲等,16,3.63,2013-11-30 03:00:22 +0800,2015-03-05 16:01:17 +0800,31.2604704,121.4010757,上海市,,http://www.liqun.org/index.asp,普陀区,92015500,0
131,H00125264,328,上海市利群桃浦分院,雪松路302号,021 66260808,200333,未评定,45,3.75,2013-11-30 03:00:23 +0800,2015-02-17 17:39:23 +0800,31.281738,121.354248,上海市,130,,普陀区,,
132,G92015738,,上海曲阳医院,玉田路333号,021 65558555,200092,二级乙等,30,5,2013-11-30 03:00:23 +0800,2015-03-05 16:01:13 +0800,31.278948,121.495485,上海市,,www.qyyy.cn/,虹口区,92015738,1
133,H00025835,》804,上海市杨浦区市东医院民星分院,民星路574号,021 55780749,200438,一级未评,,0,2013-11-30 03:00:24 +0800,2015-02-17 17:39:14 +0800,31.312784,121.532227,上海市,134,,杨浦区,,
134,G92015704,,上海市杨浦区市东医院,市光路999号,021 25066666,200438,二级甲等,5,4.67,2013-11-30 03:00:24 +0800,2015-03-05 16:01:16 +0800,31.290949,121.49304,上海市,,www.shidong.com/,杨浦区,92015704,0
135,H00003851,》803,上海市杨浦区中医院,眉州路185号,021 61670600,200090,未评定,20,4.42,2013-11-30 03:00:27 +0800,2015-02-17 17:39:22 +0800,31.259499,121.536276,上海市,,,杨浦区,,
136,H00003853,》821,上海市杨浦区中心医院(中原分部),开鲁路500号,021 65690520,200438,二级甲等,,0,2013-11-30 03:00:28 +0800,2015-02-17 17:39:12 +0800,31.324802,121.527777,上海市,137,,杨浦区,,
137,H00003852,杨浦中心医院 787,同济大学附属杨浦医院,腾越路450号,021 65690520,200090,三级乙等,13,3.93,2013-11-30 03:00:28 +0800,2015-02-17 17:39:10 +0800,31.271349,121.549807,上海市,,http://www.shypzx.com,杨浦区,,
138,G92015709,,上海市杨浦区安图医院,延吉东路200号,021 55828058,200093,二级未评,5,4.67,2013-11-30 03:00:29 +0800,2015-03-05 16:01:13 +0800,31.286826,121.539382,上海市,,,杨浦区,92015709,0
139,G92015708,,上海市杨浦区控江医院,双阳路480号,021 65434597,200093,二级乙等,,0,2013-11-30 03:00:29 +0800,2015-03-05 16:01:15 +0800,31.286201,121.529116,上海市,,,杨浦区,92015708,0
140,G92015703,,上海市杨浦区精神卫生中心,周家嘴路4214弄16号,021 65691919,200090,二级乙等,,0,2013-11-30 03:00:30 +0800,2015-03-05 16:01:14 +0800,31.2835515,121.5504463,上海市,,,杨浦区,92015703,0
141,H00003858,上海市杨浦区老年医院 》805,上海市第一康复医院(上海市杨浦区老年医院),杭州路349号,021 65432021,200090,二级未评,10,4.33,2013-11-30 03:00:30 +0800,2015-02-17 17:39:12 +0800,31.260995,121.538399,上海市,,,杨浦区,,
142,H00067421,947,杨浦区老年医院杨树浦分院,长阳路1389弄75号,021 65195561,200090,一级未评,,0,2013-11-30 03:00:30 +0800,2015-02-17 17:39:18 +0800,31.267106,121.5292008,上海市,141,,杨浦区,,
143,H00025842,上海市松江区九亭医院,上海市松江区中心医院(九亭分院),九新公路155号,021 57635959,201600,二级未评,10,5,2013-11-30 03:00:30 +0800,2015-02-17 17:39:14 +0800,31.0904258,121.3158501,上海市,144,,松江区,,
144,H00003859,上海市松江区中心医院 788,上海交通大学附属第一人民医院松江分院,中山中路746号,021 67722440,201600,二级甲等,53,4.81,2013-11-30 03:00:31 +0800,2015-02-17 17:39:12 +0800,31.00747,121.2330528,上海市,,,松江区,,
145,G92015561,,上海市松江区妇幼保健院,西林北路1010号,021 37791266,201600,二级未评,15,4.11,2013-11-30 03:00:31 +0800,2015-03-05 16:01:14 +0800,31.0148,121.2115407,上海市,,,松江区,92015561,0
146,H00003861,上海市松江区方塔中医医院 795,上海中医药大学附属曙光医院(松江分院),中山东路39号,021 57833754,201600,二级甲等,60,3,2013-11-30 03:00:32 +0800,2015-02-17 17:39:12 +0800,31.230416,121.473701,上海市,,,松江区,,
147,G92015736,,上海市江湾医院,场中路22号,021 65422593,200434,二级甲等,13,3.79,2013-11-30 03:00:32 +0800,2015-03-05 16:01:13 +0800,31.3070545,121.4759525,上海市,,www.jwhosp.com/,虹口区,92015736,0
148,G92012413,,上海市浦东新区中医医院,绣川路340号,021 58989669,310115,二级甲等,30,3.67,2013-11-30 03:00:32 +0800,2015-03-05 16:01:12 +0800,31.230416,121.473701,上海市,,http://pdzyy.com/,浦东新区,92012413,0
149,G92015434,,上海市浦东新区传染病医院,华夏东路3018弄46号,021 68397900,201201,二级乙等,,0,2013-11-30 03:00:33 +0800,2015-03-05 16:01:17 +0800,31.1894452,121.6457238,上海市,,www.pdcrby.com/,浦东新区,92015434,0
150,G92015430,,上海市浦东新区妇幼保健院,红枫路599号,021 50306088,201206,二级乙等,,0,2013-11-30 03:00:33 +0800,2015-03-05 16:01:14 +0800,31.230416,121.473701,上海市,,,浦东新区,92015430,0
151,G92015440,,上海市浦东新区浦南医院,浦东南路2400号,021 58892700,200125,二级乙等,21,4.42,2013-11-30 03:00:34 +0800,2015-03-05 16:01:16 +0800,31.2085271,121.53188,上海市,,www.punanhospital.com/,浦东新区,92015440,0
152,H00025834,上海市海员医院分院（与153合并）,,源深路348弄4号,58791216,200120,二级甲等,,0,2013-11-30 03:00:35 +0800,2015-02-16 16:18:59 +0800,31.235761,121.5321522,上海市,153,,浦东新区,,
153,G92015533,上海市海员医院,上海海员医院,东长治路505号,021 65414600,200080,二级甲等,,0,2013-11-30 03:00:35 +0800,2015-03-05 16:01:16 +0800,31.250316,121.498256,上海市,,,虹口区,92015533,0
154,G92015637,,上海市第七人民医院,高桥大同路358号,021 58670561,200137,三级甲等,35,4.43,2013-11-30 03:00:35 +0800,2015-03-05 16:01:12 +0800,31.342196,121.579251,上海市,,www.hosno7.com/,浦东新区,92015637,0
155,G92015634,,上海市第二人民医院,多稼路1号,021 33760126,200011,二级甲等,23,4.61,2013-11-30 03:00:36 +0800,2015-03-05 16:01:17 +0800,31.210271,121.505565,上海市,,www.2ndhosp.com/,黄浦区,92015634,0
156,G92015625,,上海市第八人民医院,漕宝路9号,021 34284588,200235,二级甲等,13,4.58,2013-11-30 03:00:36 +0800,2015-03-05 16:01:18 +0800,31.1604999,121.376242,上海市,,www.sh8y.com/,徐汇区,92015625,0
157,G92015731,,上海市虹口区精神卫生中心,同心路333,021 56662531,200083,二级未评,,0,2013-11-30 03:00:36 +0800,2015-03-05 16:01:17 +0800,31.2679171,121.4752132,上海市,,www.shhkjw.com/,虹口区,92015731,0
158,H00003882,上海市金山区中心医院 814,上海市第六人民医院(金山分院),朱泾镇健康路147号,021 57317312,201500,二级甲等,10,4,2013-11-30 03:00:37 +0800,2015-02-17 17:39:12 +0800,31.230416,121.473701,上海市,,,金山区,,
159,H00079892,金山区漕泾卫生院 900,漕泾社区卫生服务中心,漕泾镇中一东路99号,021 57255886,201500,一级未评,,0,2013-11-30 03:00:37 +0800,2015-02-17 17:39:18 +0800,30.793817,121.423291,上海市,158,,金山区,,
160,H00003883,上海市同仁医院   1013,上海交通大学医学院附属同仁医院,仙霞路1111号,021 62909911,200336,二级甲等,48,3.74,2013-11-30 03:00:38 +0800,2015-02-17 17:39:12 +0800,31.207857,121.376749,上海市,,,长宁区,,
161,G92015514,,上海市长宁区天山中医医院,娄山关路村868号,021 62418056,310105,二级甲等,22,4.39,2013-11-30 03:00:38 +0800,2015-03-05 16:01:12 +0800,31.214905,121.404771,上海市,,www.shtszy.com/,长宁区,92015514,0
162,G92015425,,上海市闵行区吴泾医院,剑川路155号,021 64500999,200241,二级乙等,5,4,2013-11-30 03:00:38 +0800,2015-03-05 16:01:18 +0800,31.0276615,121.4228521,上海市,,http://www.mhwsw.com/wjyy/,闵行区,92015425,0
163,H00003888,》800,上海市闸北区中医院,延长中路288号,021 56035568,200072,二级未评,15,3.67,2013-11-30 03:00:39 +0800,2015-02-17 17:39:12 +0800,31.270987,121.454773,上海市,,,闸北区,,
164,G92015568,,上海市青浦区中医医院,青安路95号,021 59733892,201700,二级甲等,24,4.76,2013-11-30 03:00:39 +0800,2015-03-05 16:01:14 +0800,31.1582411,121.1188253,上海市,,www.qpzyhospital.com.cn/,青浦区,92015568,0
165,G92015572,,上海市青浦区朱家角人民医院,朱家角镇北大街29号,021 59232003,201713,二级乙等,240,5,2013-11-30 03:00:39 +0800,2015-03-05 16:01:14 +0800,31.230416,121.473701,上海市,,www.zjjhospital.com.cn/,青浦区,92015572,0
166,G92015663,上海市静安区中心医院,复旦大学附属华山医院静安分院,西康路259号/常德路370号,021 61578000,200040,二级甲等,15,4.47,2013-11-30 03:00:40 +0800,2015-03-05 16:01:12 +0800,31.243904,121.436112,上海市,,www.jzhospital.com/,静安区,92015663,0
167,G92015669,,上海市静安区精神卫生中心,康定路834号,021 62584019,200040,二级乙等,10,0,2013-11-30 03:00:40 +0800,2015-03-05 16:01:14 +0800,31.2317849,121.4442382,上海市,,www.jajwzx.com.cn/,静安区,92015669,0
168,G92050131,796,上海市静安区老年医院,新闸路1739号/康定路828号,021 62319988,200040,二级乙等,,0,2013-11-30 03:00:40 +0800,2015-03-05 16:01:13 +0800,31.2317849,121.4442382,上海市,,,静安区,92050131,0
169,G92015753,,上海市黄浦区中心医院,四川中路109号,021 63212487,200002,二级甲等,11,4.33,2013-11-30 03:00:41 +0800,2015-03-05 16:01:16 +0800,31.224127,121.44119,上海市,,,黄浦区,92015753,0
170,H00003897,,上海市黄浦区中心医院(中医门诊部),宁波路109号,021 63233066,200003,二级甲等,15,5,2013-11-30 03:00:41 +0800,2015-02-17 17:39:13 +0800,31.237245,121.486995,上海市,,,黄浦区,,
171,G92015754,,上海市黄浦区中西医结合医院,黄家路163号,021 63774871,200010,二级甲等,10,4.33,2013-11-30 03:00:41 +0800,2015-03-05 16:01:19 +0800,31.216017,121.494599,上海市,,http://www.hpzxy.org/,黄浦区,92015754,0
172,G92015681,,上海市黄浦区传染病医院,铁道路135号,021 63168211,200011,二级未评,,0,2013-11-30 03:00:42 +0800,2015-03-05 16:01:17 +0800,31.2580464,121.4308682,上海市,,,黄浦区,92015681,0
173,H00003901,上海市黄浦区精神卫生中心 813,上海市黄浦区红光心理咨询中心,北京西路130号,021 63277700,200003,二级未评,15,4.57,2013-11-30 03:00:42 +0800,2015-02-17 17:39:13 +0800,31.2233461,121.4420231,上海市,,,黄浦区,,
174,G92061824,,上海市黄浦区精神卫生中心分中心,北张家浜路39弄5号,021 63277700,200120,二级未评,,0,2013-11-30 03:00:42 +0800,2015-03-05 16:01:37 +0800,31.2164469,121.5209633,上海市,173,,浦东新区,92061824,0
175,H00003902,上海龙华医院(浦东分院) 》780,上海中医药大学附属龙华医院(浦东分院),上南路1000弄上钢二村45号,021 58835753,200126,二级乙等,30,3.34,2013-11-30 03:00:43 +0800,2015-02-17 17:39:13 +0800,31.174875,121.494176,上海市,,,浦东新区,,
176,H00003903,822,上海建工医院,中山北二路2199号,021 65366688,200083,二级甲等,,0,2013-11-30 03:00:43 +0800,2015-02-17 17:39:13 +0800,31.2858308,121.485429,上海市,,,虹口区,,
177,H00003905,上海市民航医院,,虹桥路1448号,021 62758030,200336,二级乙等,,0,2013-11-30 03:00:44 +0800,2015-02-16 16:19:00 +0800,31.199299,121.401862,上海市,,,徐汇区,,
178,G92015428,上海市浦东新区人民医院,上海市浦东新区人民医院,川沙镇川环南路490号,021 58981990,201200,二级甲等,16,4.67,2013-11-30 03:00:44 +0800,2015-03-05 16:01:18 +0800,31.230416,121.473701,上海市,,http://www.shpdph.com/,浦东新区,92015428,0
179,G92015530,,上海电力医院,延安西路937号,021 62512188,200050,二级甲等,13,3.86,2013-11-30 03:00:44 +0800,2015-03-05 16:01:19 +0800,31.2027277,121.4073618,上海市,,,闸北区,92015530,0
180,G92015408,,上海市宝山区一钢医院,卫生科路111号,021 66180318,200431,未评定,,0,2013-11-30 03:00:45 +0800,2015-03-05 16:01:31 +0800,31.3430743,121.6987671,上海市,,,宝山区,92015408,0
181,G92015740,,上海航道医院,长阳路265号,021 65460270,200082,二级乙等,,0,2013-11-30 03:00:45 +0800,2015-03-05 16:01:17 +0800,31.25695,121.511899,上海市,,,虹口区,92015740,0
182,G92015672,,上海市邮电医院,长乐路666号,021 54047060,200040,二级甲等,30,2.33,2013-11-30 03:00:45 +0800,2015-03-05 16:01:14 +0800,31.214852,121.442608,上海市,,www.spthospital.com/,静安区,92015672,0
183,G92015437,,上海长航医院,崂山路523号,021 60499500,200122,二级乙等,,0,2013-11-30 03:00:46 +0800,2015-03-05 16:01:15 +0800,31.227996,121.522556,上海市,,,浦东新区,92015437,0
184,H00004894,上海市第五人民医院 786,复旦大学附属上海市第五人民医院,瑞丽路128号,021 64308151,200240,三级乙等,22,4.56,2013-11-30 03:00:46 +0800,2015-03-30 14:07:23 +0800,31.003121,121.408675,上海市,,http://www.5thhospital.com,闵行区,,
