code,baiji_shop_id,tcv_id,official_name,common_name,drug_format,size,approval_number,department_name,drug_type,member_price,sale_price,company,rx_otc,composition,indications,usage,warning,adverse_reactions,storage_type,link,picture
121303,5911,,希德,枸橼酸坦度螺酮片,片剂,10mg*42片,国药准字J20100148,神经和肌肉系统,神经和肌肉系统-抗抑郁药抗焦虑药,138,140,住友制药(苏州)有限公司,RX处方登记,枸橼酸坦度螺酮,各种神经症所致的焦虑状态，如广泛性焦虑症。原发性高血压，消化性溃疡等躯体疾病伴发的焦虑状态。,通常成人应用枸橼坦度螺酮片的剂量为每次10mg，口服，每日3次。根据病人年龄，症状等适当增减剂量，但不得超过1日60mg或遵医嘱。   ,"慎重给药（对下列病人应慎重给药） ：器质性脑功能障碍的病人（有可能增强本药的作用）。中度或严重呼吸功能衰竭病人（有可能使症状恶化）。心功能障碍的病人（有可能使症状恶化）。肝功能、肾功能障碍的病人（有可能影响药代动力学）。老年人（参考""老年患者用药""）。重要注意事项 ：用于神经症病人时，若病人病程长（3年以上），病情严重或其它药物（苯二氮类药物）无效的难治型焦虑患者，本药可能也难以产生疗效。当1天用药剂量达60 mg仍未见明显疗效时，不得随意长期应用。本药用于伴有严重焦虑症状的病人，难以产生疗效时，应慎重观察症状。本药可引起嗜睡、眩晕等，故应嘱病人在服用本药过程中不得从事伴有危险的机械性作业。    ",调查总例数1451例中有150例（10.3%）出现不良反应及实验室检查值异常。主要的不良反应有嗜睡43例（3.0%）、步态蹒跚16例（1.1%）、恶心13例（0.9%）、倦怠感11例（0.8%）、情绪不佳11例（0.8%）、食欲下降10例（0.7%）。主要实验室检查值异常有AST（GOT），ALT（GPT）升高。   严重不良反应 肝功能异常、黄疸（〈0.1%）。因为会出现伴AST（GOT）、ALT（GPT）、AI-P、γ-GTP升高的肝功能异常、黄疸等，所以，应定期做肝功能检查，密切观察，如有异常现象发生时，应停药并进行适当处理。   其它不良反应 出现以下不良反应时，应根据需要采取减量或停药等适当处理。精神神经系统 ：嗜睡、步态蹒跚（发生率超过1%） ；眩晕、头痛、头重、失眠（发生率为0.1-1%） ；震颤、恶梦（发生率低于1%） ；类似帕金森病样的症状（频度不祥）。肝 ：AST (GOT)、ALT (GPT)、Al-P升高（发生率为0.1-1%） ；γ-GTP升高（发生率低于1%）。循环系统 ：心悸、心动过速、胸闷（发生率为0.1-1%）。消化系统 ：恶心、呕吐、食欲不振、口渴、腹部不适感、胃痛、胃胀、腹胀、便秘、腹泻（发生率为0.1-1%）。过敏反应 ：皮疹、荨麻疹（发生率为0.1-1%） ；瘙痒（发生率低于1%）。其它 ：尿中NAG升高（发生率超过1%） ；倦怠感、乏力、情绪不佳、四肢麻木、多汗（发汗、盗汗）、眼睛朦胧（发生率为0.1-1%） ；恶寒、浮肿、发烧（脸红、灼热感）、BUN升高、嗜酸性细胞增加（发生率低于1%） 。    ,"密闭,避光保存",http://www.baiji.com.cn/goods-5911.html,http://imgcdn.baiji.com.cn/images/201312/thumb_img/5911_thumb_G_1386581809012.JPG
122274,6007,,希爱力,他达拉非片,片剂,20mg*1片,注册证号H20090982,泌尿科,泌尿生殖系统-性功能调节药,123,125,Lilly del Caribe Inc.,凭原处方销售,他达拉非,治疗男性勃起功能障碍。需要性刺激以使本品生效。他达拉非不能用于女性。,口服，用于成年男性本品的推荐剂量为10mg，在进行性生活之前服用，不受进食的影响。如果服用10mg效果不显著，可以服用20mg。可至少在性生活前30分钟服用。最大服药频率为每日一次。最好不要连续每日服用他达拉非，因为尚未确定长期服用的安全性。同时，因为他达拉非的作用经常持续超过一天。,禁忌具体：正服用任何形式的硝酸盐类药物的患者。 以下人群：最近90天内发生过心肌梗塞的患者；不稳定型心绞痛或在性交过程中发生过心绞痛的患者 ；过去6个月内达到纽约心脏病协会诊断标准2级或超过2级的心衰患者；难治性心律失常、低血压（9050mmHg），或难治性高血压患者；最近6个月内中风过的患者，已知对他达拉非及其处方中的成分过敏的患者。,0,常温,http://www.baiji.com.cn/goods-6007.html,http://imgcdn.baiji.com.cn/images/201407/thumb_img/6007_thumb_G_1404435824435.jpg
127866,11131,,希爱力,他达拉非片,片剂,20mg*8片,注册证号H20090982,泌尿科,泌尿生殖系统-性功能调节药,866,900,"Lilly del Caribe, Inc.",凭原处方销售,他达拉非,治疗男性勃起功能障碍。需要性刺激以使本品生效。他达拉非不能用于女性,,,,常温,http://www.baiji.com.cn/goods-11131.html,http://imgcdn.baiji.com.cn/images/201308/thumb_img/11131_thumb_G_1376896067314.jpg
127936,11997,,希爱力,他达拉非片,片剂,5mg*14片,注册证号H20130361,泌尿科,泌尿生殖系统-性功能调节药,515,520,Lilly del Caribe Inc.,凭原处方销售,0,0,,,,常温,http://www.baiji.com.cn/goods-11997.html,http://imgcdn.baiji.com.cn/images/201403/thumb_img/11997_thumb_G_1396251588201.jpg
127937,11998,,希爱力,他达拉非片,片剂,5mg*28片,注册证号H20130361,泌尿科,泌尿生殖系统-性功能调节药,898,938,Lilly del Caribe Inc.,凭原处方销售,0,0,,,,常温,http://www.baiji.com.cn/goods-11998.html,http://imgcdn.baiji.com.cn/images/201403/thumb_img/11998_thumb_G_1396251475998.jpg
122506,6037,,希福尼,头孢地尼分散片,片剂,50mg*12片,国药准字H20060980,皮肤科,皮肤科-抗细菌药,54,56.7,天津市中央药业有限公司,凭原处方销售,头孢地尼,咽喉炎、扁桃体炎、急性支气管炎、肺炎,,,,密封，置阴凉处,http://www.baiji.com.cn/goods-6037.html,
122243,7171,,希罗达,卡培他滨片,片剂,0.5g*12片,国药准字H20073024,肿瘤,抗肿瘤药-化疗药-抗代谢类,470,470,上海罗氏制药有限公司,凭原处方销售,卡培他滨,联合多西紫杉醇治疗包括蒽环类抗生素化疗失败的转移性乳腺癌 ；单药一线治疗转移性直肠癌。,推荐剂量 ：每日2.5 g/m2，连用2周，休息1周。每日总剂量分早晚2次于饭后半小时用水吞服。如病情继续恶化或产生不能耐受的毒性时应停止治疗。治疗中剂量调整 ：本品所引起的毒性有时需要做对症处理或对剂量进行调整（停药或减量）。一旦减量，以后不能再增加剂量。,需限制剂量的毒性包括 ：腹泻、腹痛、恶心、胃炎及手足综合征。近半数接受本品治疗者会诱发腹泻，对发生脱水的严重腹泻者应严密监测并给予补液治疗。每日腹泻4-6次或有夜间腹泻者为2级腹泻，每日腹泻7-9次或大便失禁和吸收障碍者为3级腹泻，每日腹泻10次以上或者有肉眼血便和需静脉补液者为4级腹泻。如发生2、3或4级腹泻，则应停用本品，直到腹泻停止或腹泻次数减少到1级时再恢复使用。3级或4级腹泻后再使用本品时应减少用量。几乎近一半使用本品的病人发生手足综合征，但多为1-2级，3级综合征者不多见。多数副反应可以消失，但需要暂时停止用药或减少用量，无须长期停止治疗。  ,消化系统 ：最常见的副反应为可逆性胃肠道反应，如腹泻、恶心、呕吐、腹痛、口炎等。严重的（3-4级）副反应相对少见。皮肤 ：在几乎一半使用本品的病人中发生手足综合征 ：表现为麻木、感觉迟钝、感觉异常、麻刺感、无痛感或疼痛感，皮肤肿胀或红斑，脱屑、水泡或严重的疼痛。皮炎和脱发较常见，但严重者很少见。全身不良反应 ：神经系统 ：心血管系统 ：血液系统反应。,"密闭,避光保存",http://www.baiji.com.cn/goods-7171.html,http://imgcdn.baiji.com.cn/images/201311/thumb_img/7171_thumb_G_1385515073535.JPG
121308,5912,,希舒美,阿奇霉素片,片剂,250mg*4片,国药准字H10960167,皮肤科,皮肤科-抗细菌药,48.9,48.9,辉瑞制药有限公司,凭原处方销售,阿奇霉素,适用于敏感细菌所引起的下列感染 ：支气管炎、肺炎等下呼吸道感染 ；皮肤和软组织感染 ；中耳炎 ；鼻窦炎、咽炎、扁桃体炎等上呼吸道感染 ；男女性传播疾病中由衣原体所致的单纯性生殖器感染 ；,本品每日服药1次，应整片吞服，可与食物同服。  成人对衣原体、杜克嗜血杆菌或敏感淋球菌所致性传播疾病，仅需单次口服1.0 g。预防HIV感染患者鸟型胞内分支杆菌复合体感染 所需剂量为每周1次口服1.2 g。  其他感染 ：总剂量1.5 g，每日1次口服0.5 g，共3天 ；或首日口服0.5 g，第2-5日每日1次口服0.25 g。  老年人用量和用法同成人。轻度肾功能不全者不需调整剂量。轻中度肝功能不全者的用法与用量同肝功能正常者。  儿童片剂适用于体重>45 kg的儿童，用法与用量同成人。  体重<45 kg的儿童可口服干混悬剂，按10 mg/kg/日用药，每天1次，连服3天。  <15 kg儿童：每日单次口服100 mg ；  15-25 kg儿童：每日单次口服200 mg ；  26-35 kg儿童：每日单次口服300 mg ；  36-45 kg儿童：每日单次口服400 mg，疗程均为3天。  ,应注意观察包括真菌在内的非敏感菌所致的二重感染症状。 ,患者对本品的耐受性良好，不良反应发生率较低。最常见为消化道不良反应包括厌食、恶心、呕吐、腹泻、稀便，消化不良、腹部不适、便秘、腹胀、伪膜性肠炎 ；中枢及周围神经系统不良反应包括头晕、眩晕，惊厥、头痛、嗜睡、感觉异常、活动增多。  ,密封，置阴凉处,http://www.baiji.com.cn/goods-5912.html,
121304,7109,,希静,盐酸洛美利嗪片,片剂,5mg*24片,国药准字H20050119,神经和肌肉系统,神经和肌肉系统-镇痛药/解热镇痛药/非甾体抗炎药/抗风湿药,50,52,南京长澳制药有限公司,RX处方登记,盐酸洛美利嗪,偏头痛,成人1次5mg（1片），1日2次，早饭后及晚饭后或睡眠前服用。根据症状适量增减，但1日剂量不可超过20mg（4片）。,,主要为困倦、眩晕、蹒跚(摇晃)、恶心、发热感0.3%，另外还可出现实验室检查值的变化，ALT上升2.2%、AST上升 ,密封，置阴凉处,http://www.baiji.com.cn/goods-7109.html,http://imgcdn.baiji.com.cn/images/pic12/100/121304_1_2.jpg
127535,8133,,帕可,氨磺必利片,片剂,0.2g*20片,国药准字H20113231,神经和肌肉系统,神经和肌肉系统-抗精神病药,193,198,齐鲁制药有限公司,RX处方登记,氨磺必利 ,治疗精神疾患，尤其是伴有阳性症状（例如：谵妄，幻觉，认知障碍）和或阴性症状（例如：反应迟缓，情感淡漠及社会能力退缩）的急性或慢性精神分裂症，也包括以阴性症状为主的精神病患。,,,,30C以下,http://www.baiji.com.cn/goods-8133.html,http://imgcdn.baiji.com.cn/images/201308/thumb_img/8133_thumb_G_1377243784003.jpg
160269,7420,,帕坦洛,盐酸奥洛他定滴眼液,滴眼剂,5ml:5mg,注册证号H20110005,眼科,眼科-抗过敏药,125,125,s.a.Alcon-Couvreur n.v.,RX处方登记,奥洛他定,用于治疗过敏性结膜炎的体征和症状,推荐剂量为患眼每次1-2滴，每日2次，间隔6-8小时以上。,只限眼局部滴用，不能注射。  配戴角膜接触镜的患者，使用0.1%奥洛他定滴眼液)时，请勿配戴角膜接触镜。  本品开盖4周后应不再使用。  ,已有报告，用药后头痛的发生率为7%。  下列不良反应已有报告，发生率小于5% ：乏力，视力模糊，烧灼或刺痛感，感冒综合征，眼干，异物感，充血，过敏，角膜炎，眼睑水肿，恶心，咽炎，瘙痒，鼻炎，鼻窦炎及味觉倒错。相当一部分的不良反应和疾病本身的症状相似。  ,2-30C,http://www.baiji.com.cn/goods-7420.html,http://imgcdn.baiji.com.cn/images/pic15/100/160269_1_2.jpg
131059,12464,,帕夫林,白芍总苷胶囊,胶囊剂,300mg*36粒,国药准字H20055058,风湿免疫科,过敏/免疫系统用药-抗风湿类药,48,48.4,宁波立华制药有限公司,RX处方登记,白芍总甙,类风湿关节炎。,口服。一次0.6g（2粒），一日2～3次，或遵医嘱。,,偶有软便，不需处理，可以自行消失。,密封，置阴凉处,http://www.baiji.com.cn/goods-12464.html,http://imgcdn.baiji.com.cn/images/201405/thumb_img/12464_thumb_G_1400555552514.jpg
131060,7303,,帕夫林,白芍总苷胶囊,胶囊剂,300mg*180粒,国药准字H20055058,风湿免疫科,过敏/免疫系统用药-抗风湿类药,228,228,宁波立华制药有限公司,RX处方登记,白芍总甙, 类风湿性关节炎,口服，一次2粒，一日2～3次。,对于胃肠功能不好的，易腹泻的患者，可以在服用帕夫林的同时，服用参苓白术丸（8粒，每天3次）以预防腹泻的发生。,偶见大便性状改变，如大便变软或变稀，大便次数增多以及轻度腹痛、纳差等。不需处理，可自行缓解。,密封,http://www.baiji.com.cn/goods-7303.html,http://imgcdn.baiji.com.cn/images/201312/thumb_img/7303_thumb_G_1386137830983.JPG
137757,12441,,帕夫林,白芍总苷胶囊,胶囊剂,0.3g*60粒,国药准字H20055058,风湿免疫科,过敏/免疫系统用药-抗风湿类药,79,79,宁波立华制药有限公司,RX处方登记,0,0,,,,密封,http://www.baiji.com.cn/goods-12441.html,
237740,8838,,帕朱丸,帕朱丸,丸剂,0.5g*48丸,国药准字Z20023297,消化科,消化系统-制酸剂和治疗消化性溃疡的药物,65,69,西藏雄巴拉曲神水藏药厂,RX处方登记,寒水石酒制、肉桂、石榴子、胡椒、干姜、红花、诃子去核、豆蔻、荜茇、光明盐、木香。,健胃散寒，除痰，破痞瘤，养荣强壮。用于单一型培根病，胃痞瘤，胃溃疡引起的消化不良，胃脘胀痛、胸烧，泛酸。亦可用于功能性消化不良。,,,,密封，置阴凉处,http://www.baiji.com.cn/goods-8838.html,
120938,7066,,帕歌斯片,帕歌斯片,片剂,410mg*21片,注册证号Z20060005,风湿免疫科,过敏/免疫系统用药-抗风湿类药,69,69,Dr.Dunner AG,RX处方登记,烃糖苷类(如:哈帕苷harpagoside等)、β-谷固醇类、多碳不饱和酸类,风湿及类风湿性关节炎，强直性脊柱炎、关节退行性病变等风湿性疾病；镇痛（各种急、慢性疼痛，尤其是骨及软组织和各种创伤和损伤引起的疼痛）。,每日3次，每次1-2片，温水吞服；4-8周围为一疗程，每个疗程至少维持4周。,,目前尚无明显毒副作用报道。,密封,http://www.baiji.com.cn/goods-7066.html,http://imgcdn.baiji.com.cn/images/201204/thumb_img/7066_thumb_G_1333934602591.jpg
